,geolocation_id,geolocation_lat,geolocation_lng,city,state,id,seller_id
62905,8270,-23.56336298733478,-46.4596838214109,SAO PAULO,SP,199300,97512d3fc193b2d1dfcdba0f9d1f0f8a
63351,8280,-23.56180201082004,-46.47968149264242,SAO PAULO,SP,199305,c2bda99904207edd1834f03e0022b007
63887,8250,-23.539824031911863,-46.434679443937874,SAO PAULO,SP,199306,2138ccb85b11a4ec1e37afbd1c8eda1f
63958,8320,-23.635701,-46.46231774999998,SAO PAULO,SP,202954,edf3fabebcc20f7463cc9c53da932ea8
64145,8430,-23.53253894532287,-46.42331708021234,SAO PAULO,SP,204566,26785a546900236d66f2e4197c211158
64319,8411,-23.55512973105776,-46.41553279239999,SAO PAULO,SP,204570,8daab2245ebdc277c51098d01c5ad8ef
64493,8420,-23.552100149323145,-46.4452853997018,SAO PAULO,SP,204571,4e8dacf3d38f281ae26c3e0321d92d88
64693,8452,-23.53930161993744,-46.39311345476973,SAO PAULO,SP,204581,2305ab43e846518f58dd9d59f3f54e96
64825,8490,-23.56613158673322,-46.40933117430316,SAO PAULO,SP,204600,6650fcccd8cd2f7e55ffa524f30c4c59
64987,8410,-23.5475884118818,-46.421000747994654,SAO PAULO,SP,204604,8931a84a914b3fe9b1ddaa4d704947ca
65104,8431,-23.525436666945577,-46.413071696087485,SAO PAULO,SP,204605,e09887ca8c7bf8a4621ce481820414ef
65252,8577,-23.48262344063541,-46.37448952833195,ITAQUAQUECETUBA,SP,207057,7c67e1448b00f6e969d365cea6b010ab
65669,8598,-23.464295023583936,-46.32874959104104,ITAQUAQUECETUBA,SP,207061,c8b0e2b0a7095e5d8219575d5e7e1181
65751,8599,-23.462597421592825,-46.3353165488443,ITAQUAQUECETUBA,SP,207067,f4db9b37944bcb8873e6b456ee190bbf
65874,8550,-23.522975748542905,-46.33702048557326,POA,SP,207069,259f7b5e6e482c230e5bfaa670b6bb8f
65924,8573,-23.495851409134296,-46.35654557859026,ITAQUAQUECETUBA,SP,207081,f22a247b79dd22ecd91dc8e3b2a1b07c
66052,8596,-23.47469907252676,-46.31480812284347,ITAQUAQUECETUBA,SP,207095,3febca52652e7209509ccfe61cbde40e
66075,8583,-23.43567309991361,-46.38032799842931,ITAQUAQUECETUBA,SP,207118,5058e8c1e82653974541e83690655b4a
66148,8500,-23.54278837385309,-46.36699847002138,FERRAZ DE VASCONCELOS,SP,207126,a0d7fbb07bb5ebc3b05980e750db56f3
66221,8502,-23.53524072482072,-46.36167384107207,FERRAZ DE VASCONCELOS,SP,207199,f9a02f1922d1de564392e656d82b3fda
66292,8593,-23.442644999999946,-46.31869249999997,ITAQUAQUECETUBA,SP,207267,21d59342ba150175ca2aa4f8faddeca6
66311,8541,-23.52145430890418,-46.37456588259565,FERRAZ DE VASCONCELOS,SP,207539,0885aaf116795758dfeb5f1032487bcd
66333,8517,-23.56892589286744,-46.372428309048416,FERRAZ DE VASCONCELOS,SP,210778,e88165a185134e13fdfc85d4fa654db8
66334,8615,-23.54736980354735,-46.30311358926496,SUZANO,SP,211028,87b740daf17b5d1be335a64164ec6842
66554,8673,-23.54646763188849,-46.31743880609893,SUZANO,SP,211053,4e17c65a516f69d023a2ae78b84f28d6
66752,8655,-23.603799285142266,-46.30881321689727,SUZANO,SP,211132,ce33c6211beaa8fef4cae8b52db39862
66815,8790,-23.528610738236747,-46.16789925641224,MOGI DAS CRUZES,SP,213290,4ba52dfeba874da5b9ee7b17c7494f04
67087,8780,-23.5214492199589,-46.17673150042012,MOGI DAS CRUZES,SP,213291,70ee69419916dc13e3aed619061f996c
67310,8773,-23.517127104923187,-46.19066721624193,MOGI DAS CRUZES,SP,213292,ac9b01377919cdbd2a1bbb8d5837c70b
67614,8710,-23.51937483109403,-46.19269037743349,MOGI DAS CRUZES,SP,213293,a7c88262832dfc683781d6a421edefae
68462,8730,-23.527490186661275,-46.20287197213819,MOGI DAS CRUZES,SP,213297,439a47cc365d6e3bd526812ea9de3c29
68739,8743,-23.554576919483395,-46.2109027377433,MOGI DAS CRUZES,SP,213302,da3fede3469bf49b7293ce3fc45b294d
68859,8752,-23.551706513599484,-46.260979398542325,MOGI DAS CRUZES,SP,213319,05feb94f19d094d4b0f9281f0b1d4c99
68953,8810,-23.508762038379707,-46.147078442850784,MOGI DAS CRUZES,SP,216730,78ba5933c21686d1c2f64669c8c459e7
69053,8820,-23.512628393866617,-46.15269778088044,MOGI DAS CRUZES,SP,216732,7d456afc660226829370f3173d14520c
69193,8840,-23.47709322844152,-46.13538429666762,MOGI DAS CRUZES,SP,216733,c4af86330efa7a2620772227d2d670c9
69253,8832,-23.516913648399584,-46.10417245526518,MOGI DAS CRUZES,SP,216851,244c2f1bff6afe1f2eaf9bfe9b2aed38
69254,9070,-23.653211574239744,-46.55446338438468,SANTO ANDRE,SP,217605,2e0dba2da448400b1c11d7b4b22f32a4
70136,9041,-23.666655446303828,-46.53485782638931,SANTO ANDRE,SP,217606,da7039f29f90ce5b4846ffc0fcc93beb
70291,9090,-23.65198043825374,-46.54095207799065,SANTO ANDRE,SP,217608,42ef3192a9ff87a22d1867b74b3ee205
70650,9010,-23.659814137170077,-46.52676210599556,SANTO ANDRE,SP,217611,f4a04f7be452aa3bb31760bf00055dd0
70756,9080,-23.644438912091005,-46.53988531353385,SANTO ANDRE,SP,217612,f12d3c2a14729ae461b920c11fe20fdc
71460,9060,-23.656293518994904,-46.55412213733605,SANTO ANDRE,SP,217616,aeb36d67f1414f234d42a29e27cf1f17
71786,9015,-23.665703457960586,-46.51808196779969,SANTO ANDRE,SP,217618,cc419e0650a3c5ba77189a1882b7556a
72266,9020,-23.66033225007211,-46.52820295475792,SANTO ANDRE,SP,217630,058fd0aa2bfdb2274e05e1ae971dabb6
72421,9111,-23.66721675288362,-46.49913206319721,SANTO ANDRE,SP,220294,fa5fdc4e4bb6bd1009ad0e4ac4096562
73669,9171,-23.70007597807146,-46.512702481822366,SANTO ANDRE,SP,220295,ff063b022a9a0aab91bad2c9088760b7
73754,9180,-23.696333654452097,-46.5268662352127,SANTO ANDRE,SP,220297,656591be56071d4c9ef4e5fee78a578a
73967,9131,-23.69931254058364,-46.501432357095794,SANTO ANDRE,SP,220298,14d7985702e72162bbf13b6beb74ab2b
74014,9182,-23.694369129061094,-46.53028316527214,SANTO ANDRE,SP,220299,d5b9a084373da994a6e37f732169a853
74196,9121,-23.687193239224257,-46.498261391639694,SANTO ANDRE,SP,220300,02ecc2a19303f05e59ce133fd923fff7
74364,9175,-23.68645557285476,-46.52061165889549,SANTO ANDRE,SP,220301,2a61c271b1ac763450d846849783e922
74482,9110,-23.668312295314184,-46.50547970468581,SANTO ANDRE,SP,220306,741f8c587cb4248ebc5b779a0e8e0e51
74663,9130,-23.681251529834388,-46.509166226470136,SANTO ANDRE,SP,220312,8fbd63429be6d3e5e6d1a709b6464802
74791,9190,-23.66875959201334,-46.53653409354255,SANTO ANDRE,SP,220313,d4910f1cdcfdabd48d6b316e395d4a23
75283,9170,-23.674454445015115,-46.50700299500791,SANTO ANDRE,SP,220324,693660429f9dc4ff704eb3d88dad54d7
75385,9163,-23.7622680628159,-46.46728047262276,SANTO ANDRE,SP,220756,bc47d5d1490df2b36add65d733eafaba
75391,9230,-23.61571809769749,-46.53118432278263,SANTO ANDRE,SP,223135,4bcec44888b30ba9001234c534716d3f
76144,9220,-23.624784000000005,-46.53954225000001,SANTO ANDRE,SP,223136,e5bd51692380fd8cabb19b756b95e714
76858,9210,-23.637285303364266,-46.519363822926856,SANTO ANDRE,SP,223139,e174dc2de86d60fee178170a154c05e7
77442,9280,-23.63501354177962,-46.50399501887012,SANTO ANDRE,SP,223141,3b18f9856c6eb2413eafedb58e9eecd9
77656,9271,-23.639620380229736,-46.50604149140166,SANTO ANDRE,SP,223147,aae3bfea055532c57fb453ed3ec80b30
78230,9270,-23.63888466388715,-46.49858921994927,SANTO ANDRE,SP,223151,5343d0649eca2a983820bfe93fc4d17e
78362,9291,-23.645729347481154,-46.518892643487824,SANTO ANDRE,SP,223157,e7d5b006eb624f13074497221eb37807
78457,9251,-23.63036454454957,-46.5101659848808,SANTO ANDRE,SP,223185,8759e7aedd644f487315e5860962f162
78539,9350,-23.68011442853022,-46.4524537436668,MAUA,SP,225654,75fdd0a732287f9497b179f6bd445d32
79160,9380,-23.62698749235395,-46.47787233527612,MAUA,SP,225655,fc0b214b59a83615fea981c6424a02ae
79316,9370,-23.67156097030984,-46.46933216922553,MAUA,SP,225657,270572bb714b00531be85e16e1550f26
79842,9360,-23.678798920064235,-46.45947764149177,MAUA,SP,225666,f0b47fbbc6dee9aafe415a6e33051b3f
80254,9340,-23.66800916734961,-46.430377660540266,MAUA,SP,225668,03a2a6dcbe45d639c4dc2a0d24769c40
80439,9321,-23.64642952510253,-46.433690298084144,MAUA,SP,225681,adbe70ab2c97442046d393988c8d1d27
80628,9320,-23.656676689970634,-46.44420755410021,MAUA,SP,225714,0432ead42b6c8a0bdf68154add917fdf
80984,9336,-23.65984765821185,-46.41012686754482,MAUA,SP,226067,8ca5b19e0263150d2c57afdde2b3d011
80988,9400,-23.712947685815696,-46.40855396350052,RIBEIRAO PIRES,SP,228796,411f3b52d857390502ee4e4d5ceabc2d
81066,9405,-23.70206320161832,-46.40534820551376,RIBEIRAO PIRES,SP,228800,751bdc4d83a466c7206cd42e8f426b03
81116,9416,-23.73407261059953,-46.44241000920845,RIBEIRAO PIRES,SP,228803,08633c14ef2db992c11f840f04fad4cd
81131,9411,-23.71719840652404,-46.395777768729744,RIBEIRAO PIRES,SP,228815,179d859f51292aac5c10806a356f7af9
81170,9434,-23.657379641968312,-46.37402022795534,RIBEIRAO PIRES,SP,228898,43402bdf22aa2310e8f99e2f94f78628
81207,9443,-23.676027730141065,-46.34579957525459,RIBEIRAO PIRES,SP,229065,039b29ff3b3473435d0cd59040575de9
81220,9560,-23.626053031363607,-46.554888478215695,SAO CAETANO DO SUL,SP,230180,d97df38225e5abadaff1e72cb72b823c
82364,9540,-23.625773999999996,-46.56855299278663,SAO CAETANO DO SUL,SP,230185,8a8835a43bda99fd37310ad76c457510
82648,9530,-23.61776447100232,-46.574964586733216,SAO CAETANO DO SUL,SP,230189,7c4402417d51474d4d0cda9557340e40
82911,9570,-23.637496609498484,-46.57411344809283,SAO CAETANO DO SUL,SP,230190,365e4bce19bda0082c3d15d83fdb8bcd
83201,9541,-23.62105546378897,-46.56510050291419,SAO CAETANO DO SUL,SP,230191,6b15924333bd1a741595fe981ea04822
84221,9572,-23.6436479625422,-46.56386065319333,SAO CAETANO DO SUL,SP,230194,7e79d65b5c6f1f544b7daea036acf720
84615,9551,-23.6198894454671,-46.554964747302144,SAO CAETANO DO SUL,SP,230197,1710c3aaa9c6b44ec3883ee0fe300e21
84746,9510,-23.614964413266776,-46.572531448929546,SAO CAETANO DO SUL,SP,230201,3606774ec64634822d78dc2db6d37045
84859,9571,-23.632217497085804,-46.56711098167813,SAO CAETANO DO SUL,SP,230202,c5f7feb04a6a1fb3596322bfc3cf1917
85030,9550,-23.620177114796054,-46.551804125504944,SAO CAETANO DO SUL,SP,230211,fb8904a8ea99f8831b64ce27db2c1765
85478,9520,-23.60954690025056,-46.568247078142726,SAO CAETANO DO SUL,SP,230213,50a7e551a7b3f8d37cd6e32d8bfbe5ea
85678,9561,-23.635420040798664,-46.557697421316846,SAO CAETANO DO SUL,SP,230239,a4fc6eadaff1576af888509a53420f6a
85733,9690,-23.67170527422236,-46.58997464458433,SAO BERNARDO DO CAMPO,SP,233119,31be790e64fc99f8ff48ec2bd18a3104
85790,9694,-23.67148457186524,-46.580934667739065,SAO BERNARDO DO CAMPO,SP,233175,1a6245add4353f18ed55138808906979
85800,9628,-23.66148702746846,-46.56416174311855,SAO BERNARDO DO CAMPO,SP,233270,f7ba60f8c3f99e7ee4042fdef03b70c4
85806,9640,-23.662697333602686,-46.5741239317042,SAO BERNARDO DO CAMPO,SP,233313,c85d7b477a709c85a1e8b8f25aa1b270
85822,9633,-23.654997981877287,-46.56934699284744,SAO BERNARDO DO CAMPO,SP,233430,b8114f2f589a6804810f04f99b36b498
85828,9710,-23.70899726008409,-46.54812620982171,SAO BERNARDO DO CAMPO,SP,234919,010da0602d7774602cd1b3f5fb7b709e
86164,9721,-23.720745783772987,-46.548089706907525,SAO BERNARDO DO CAMPO,SP,234923,0ddefe3c7a032b91f4e25b9c3a08fca1
86246,9780,-23.71688471949829,-46.54199108267673,SAO BERNARDO DO CAMPO,SP,234924,8d956fec2e4337affcb520f56fd8cbfd
86692,9750,-23.688917125468198,-46.552552123595405,SAO BERNARDO DO CAMPO,SP,234926,f419677537694f0462a91990df6ca44f
87035,9751,-23.693028139881143,-46.54695362280001,SAO BERNARDO DO CAMPO,SP,234927,b8555308bfdb4ca1ed54325a58da9a97
87251,9715,-23.71457923606073,-46.54581156219319,SAO BERNARDO DO CAMPO,SP,234928,7722b1df1b0e383e000397b2c11e3e19
87500,9720,-23.71933860892157,-46.5517479343586,SAO BERNARDO DO CAMPO,SP,234936,5160d23075764e18e07c1f4a87fad743
87776,9725,-23.699353075768943,-46.5600310818858,SAO BERNARDO DO CAMPO,SP,234942,09f952a5f58d2285b0372551ae8f9b01
88558,9785,-23.71117841564154,-46.52905344796408,SAO BERNARDO DO CAMPO,SP,234956,26562f211dd1364af2a8596dc945e8ae
88581,9820,-23.74605952510253,-46.55042958090485,SAO BERNARDO DO CAMPO,SP,238683,685b870da5b52a710782c9c0fefbeb5b
88995,9895,-23.70734747994644,-46.56687389064575,SAO BERNARDO DO CAMPO,SP,238687,56a8b450e802502ba53a9885ee38e29f
89689,9831,-23.7911076994057,-46.54055014389185,SAO BERNARDO DO CAMPO,SP,238689,3cfa1358a6caa965278721344c8d76f2
89784,9862,-23.705450443973447,-46.58385800553772,SAO BERNARDO DO CAMPO,SP,238691,513a54369b6a8a6602fcb0e129c6d78d
89899,9850,-23.724134173502662,-46.57554561519289,SAO BERNARDO DO CAMPO,SP,238697,116ccb1a1604bc88e4d234a8c23f33de
90445,9810,-23.723129438830654,-46.557639356367936,SAO BERNARDO DO CAMPO,SP,238713,54583ab379489add547fe47b628db589
91229,9812,-23.724048365774344,-46.57360861668318,SAO BERNARDO DO CAMPO,SP,238714,ca7c6bd577e559472af1c699de9e764e
91393,9891,-23.687603634456785,-46.568897601996674,SAO BERNARDO DO CAMPO,SP,238741,1660ad786c27fd935378b6192a90b417
91503,9830,-23.832291838953584,-46.5694918218123,SAO BERNARDO DO CAMPO,SP,238903,49f8d2ea7b718d0ce587d34207caf2b4
91542,9920,-23.68008452677597,-46.62410537301638,DIADEMA,SP,242747,6548c2550b6e2d8f18053216e1c7b6f3
91914,9961,-23.716539426075457,-46.60164008391423,DIADEMA,SP,242749,eb1bf309f4f6af9a97e9ddac3fdbeabe
92035,9912,-23.687830870996216,-46.61065511474994,DIADEMA,SP,242757,77a515caa36327151d1cc6c32a9f00e1
92209,9931,-23.661923109309388,-46.626498057122376,DIADEMA,SP,242758,47648caee88ccfe951fbb27fbf7b4cbe
92308,9951,-23.69007059755325,-46.59995236023442,DIADEMA,SP,242777,b18dc380845b24038cfc48006478f099
92596,9981,-23.70006588275225,-46.60516704669894,DIADEMA,SP,242788,497709c2976a8fa308730a2dec5b0726
92649,9921,-23.68126777542048,-46.612177805125086,DIADEMA,SP,242837,e5475dcab1e07b63d7f6e902d8f5eda8
92729,11085,-23.93360892117263,-46.34716271579432,SANTOS,SP,245733,ea00f977a203ff88adf7057cb7806998
92853,11015,-23.959748294477464,-46.31359166374292,SANTOS,SP,245734,ed8cb7b190ceb6067227478e48cf8dde
93861,11045,-23.96112504302036,-46.32316061267247,SANTOS,SP,245735,e067ad2c1c0b48758eb1b5228bcf7a68
94344,11065,-23.9678895545329,-46.34412123980033,SANTOS,SP,245737,4125d9385a25e82d2f72d3a0fd55bc3f
94823,11070,-23.961812938897538,-46.34427982528125,SANTOS,SP,245738,0af977692321d895349eded183341d28
95176,11030,-23.981964066882146,-46.31003955926474,SANTOS,SP,245739,1c5e4e49b9079480255b49d50aac1aa9
95658,11013,-23.933071987144555,-46.32396741794616,SANTOS,SP,245741,5011f0d93373a4c5753adf58ca77af8d
96168,11075,-23.944502325841068,-46.33124278031053,SANTOS,SP,245747,08f5819815f3d06545011850bd70f0a8
96982,11040,-23.97025376741302,-46.31830300014421,SANTOS,SP,245750,6ec1a01e866584bb679eb9b098345919
97297,11010,-23.93465945090488,-46.331065142884974,SANTOS,SP,245794,36a968b544695394e4e9d7572688598f
97515,11250,-23.82834010075353,-46.1430173832652,BERTIOGA,SP,250733,582d4f8675b945722eda7c0cb61ba4c7
98117,11370,-23.962341006335212,-46.37834981603576,SAO VICENTE,SP,251346,173d56ffbd4c56cb80fc3615487d712b
98244,11440,-23.98788982791853,-46.24777699362336,GUARUJA,SP,253211,4e6015589b781adaa5ce7f1892d06bb1
98544,11430,-23.99367886011885,-46.28818069747246,GUARUJA,SP,253213,c0e6839516f5398edc34adf5f1d53d1a
98654,11431,-23.99777832361936,-46.2767638411045,GUARUJA,SP,253240,cee48807215b30a12ca2ca10ffb5f250
98809,11443,-23.97955012822438,-46.20319341923938,GUARUJA,SP,253243,c54679b132454625907c773d273d4126
98933,11442,-23.978624736621192,-46.2155448966947,GUARUJA,SP,253273,7d948535954aaf8c5d39db007f74372e
99011,11446,-23.940592627531885,-46.18049042714523,GUARUJA,SP,253393,41e0fa5761c886a630994a55c12087e7
99071,11680,-23.43162669109582,-45.07722870122336,UBATUBA,SP,256708,e7f3bf1ecd8526eb7f3b18059e6716e5
99950,11600,-23.753948510964275,-45.41325199417162,SAO SEBASTIAO,SP,256718,db2956745b3a8e9f3785c99f34b5d25e
100121,11701,-24.011288218359883,-46.41873374429398,PRAIA GRANDE,SP,260127,e9779976487b77c6d4ac45f75ec7afe9
101114,11702,-24.01704140383171,-46.44291733028447,PRAIA GRANDE,SP,260130,9c1c0c36cd23c20897e473901a8fb149
101519,11704,-24.026786758814687,-46.49304889148245,PRAIA GRANDE,SP,260135,d91fb3b7d041e83b64a00a3edfb37e4f
102201,11707,-24.04895262488876,-46.53411148239479,PRAIA GRANDE,SP,260159,b56828a9f9027f3c918c04ca720d9e3c
102327,11720,-24.005678375238077,-46.45598089924407,PRAIA GRANDE,SP,260228,25e47381a6c510ddeb36084e33b89f0c
102346,11709,-24.079823905909187,-46.59302363696694,PRAIA GRANDE,SP,260252,12c2ed9cded6138cf0c75f525f565fc7
102392,11900,-24.49203032806276,-47.83413137913321,REGISTRO,SP,265033,c66dccfb3f109511246da627dd5a2498
103382,11990,-25.011812317282136,-47.930451004516165,CANANEIA,SP,265068,0887a9f087bcd5d9f6642b52f897fc6c
103484,12020,-23.022733959878504,-45.55651892606318,TAUBATE,SP,266513,085f6f7e049c996695fb2074fe38d45e
103694,12080,-23.014906457628143,-45.55074777537135,TAUBATE,SP,266529,49383af7ab774e4e8f3000f49c83dc4b
103906,12062,-23.00180593458236,-45.54978729572508,TAUBATE,SP,266530,5659d77e8d90378e39b960ad5956f64e
104000,12051,-23.0160027253675,-45.582021391676,TAUBATE,SP,266608,9e25199f6ef7e7c347120ff175652c3b
104070,12243,-23.201781118789317,-45.89567007799064,SAO JOSE DOS CAMPOS,SP,269619,8b28d096634035667e8263d57ba3368c
104362,12230,-23.221431461827063,-45.888163895493165,SAO JOSE DOS CAMPOS,SP,269623,9c0e69c7bf2619675bbadf47b43f655a
105082,12246,-23.221587583126546,-45.90665169219235,SAO JOSE DOS CAMPOS,SP,269624,5b8154610ebb21fb90eb587365e673df
105410,12242,-23.199958288100813,-45.90849172981701,SAO JOSE DOS CAMPOS,SP,269628,638cba8be1fb599bbb76fd6948351eb3
105610,12228,-23.25777249999993,-45.82569514299996,SAO JOSE DOS CAMPOS,SP,269630,f1b93673502375d491780bb49d615dbc
105737,12226,-23.21370730659085,-45.80156830474517,SAO JOSE DOS CAMPOS,SP,269652,5741dc2bf5044c34d0698681c5081bed
105811,12240,-23.23009940009024,-45.90094499999999,SAO JOSE DOS CAMPOS,SP,269657,340636a908b13bbe0f4fb63fbe1d0c03
106045,12215,-23.18093790397594,-45.86936250721335,SAO JOSE DOS CAMPOS,SP,269659,c1552b1dab6e6f760950368ae61fb600
106207,12231,-23.215086943101173,-45.88965270330085,SAO JOSE DOS CAMPOS,SP,269681,038b75b729c8a9a04b0d07cba7eabe86
106292,12209,-23.178732139332883,-45.88971125520799,SAO JOSE DOS CAMPOS,SP,269683,a20d8058c866dbaeca014d2cd20ac62e
106360,12238,-23.263785424892976,-45.91583795162459,SAO JOSE DOS CAMPOS,SP,269696,4e85b538b0dad58852641540686d0e14
106468,12233,-23.23724961587513,-45.88082955926476,SAO JOSE DOS CAMPOS,SP,269731,8e6d7754bc7e0f22c96d255ebda59eba
106668,12224,-23.171341746321207,-45.82053206411217,SAO JOSE DOS CAMPOS,SP,269759,d197aa8fbc64087f61984deef05f6227
106768,12270,-23.25658323003718,-45.69174320645941,JAMBEIRO,SP,269837,fec8cd45395b3cb0c2b173d7739706a1
106786,12250,-22.957006788724875,-45.83889267359648,MONTEIRO LOBATO,SP,269896,5a93f3ab0ef4c84ed5e1b5dbf23978bc
106791,12331,-23.265979879755115,-46.06705735267744,JACAREI,SP,274617,b7ed9fb14c8eadb37adb9c45d67ab0fb
106797,12328,-23.28798077892242,-45.9570349350898,JACAREI,SP,274620,bacb1f0ed56ad24198f5810d2b3fe9a5
106950,12327,-23.29818595956356,-45.974828011182304,JACAREI,SP,274622,4e922959ae960d389249c378d1c939f5
107391,12308,-23.30139631473257,-45.96172658840667,JACAREI,SP,274646,caa9bc43a9fe8cf9c564ddd8a03cc4a6
107653,12512,-22.78804378557332,-45.20983189935114,GUARATINGUETA,SP,278287,d4f91e8be86b38da2ee35bc489645a9d
107697,12570,-22.851929577501,-45.23031074613782,APARECIDA,SP,278289,113e3a788b935f48aad63e1c41dac1bd
107998,12600,-22.72616580904841,-45.12752204287612,LORENA,SP,279886,f9d010e39375d9c91dce3f40b73a2f84
108095,12604,-22.732245460730542,-45.10352631917596,LORENA,SP,279889,97e995629983723d11830a829bc2b246
108163,12701,-22.577927804605014,-44.95825089647411,CRUZEIRO,SP,281028,dee656f0f566ed1aa85bd137c943f08f
108285,12940,-23.112774381969185,-46.5488845105504,ATIBAIA,SP,281856,4c60877808f4318ef1107fbeb8f89afa
109550,12955,-23.115438,-46.48591350000001,BOM JESUS DOS PERDOES,SP,281858,87f3e35268860433e13d577825aada95
109726,12916,-22.97993113988114,-46.54209659755325,BRAGANCA PAULISTA,SP,281860,c7c7b2682c648339a0e9846bb1023a39
109863,12942,-23.120273860118864,-46.56362790244673,ATIBAIA,SP,281873,d2f3e277560ed4c6361284429b00f037
110187,12914,-22.971647510075705,-46.53361841170685,BRAGANCA PAULISTA,SP,281879,51a04a8a6bdcb23deccc82b0b80742cf
110473,12944,-23.10083372439267,-46.55334887039065,ATIBAIA,SP,281883,c611f4ce9ce875bcc063fa97fd4d7d12
110558,12941,-23.118713999999997,-46.537147034380986,ATIBAIA,SP,281886,d7ab82074b5f1dfba46db123df101bff
110613,12913,-22.95750491772243,-46.52488623678449,BRAGANCA PAULISTA,SP,281897,e24fc9fcd865784fb25705606fe3dfe7
110668,12943,-23.13303983152522,-46.568457780599005,ATIBAIA,SP,281964,d4ffeb15b67e81ff9af2b4252d99fb7e
110745,12952,-23.14492333670709,-46.539830386938746,ATIBAIA,SP,281990,5d0363b33554b373851fc1622e4d5f3c
110772,12995,-22.78314454789037,-46.58949540991712,PINHALZINHO,SP,282017,42fb44130ac3134cde8e35cf8ec7df25
110844,12924,-23.01778836599993,-46.52244499999995,BRAGANCA PAULISTA,SP,282196,7b0df942f46435babab05d49b744b2c4
110859,13023,-22.898536428530225,-47.063125168330544,CAMPINAS,SP,285371,3442f8959a84dea7ee197c632cb2df15
111019,13070,-22.895876357204664,-47.0791850342778,CAMPINAS,SP,285372,73b8eb4a9a729d4019b24ed1be748cbf
111907,13091,-22.86623673772286,-47.02516561962605,CAMPINAS,SP,285374,52454f90d4c30c016768db02f88c1a74
112024,13073,-22.88093166586252,-47.068424969313,CAMPINAS,SP,285376,fc38b5dceee1a730fad8853453437fbd
112153,13041,-22.917053295025724,-47.061757854838746,CAMPINAS,SP,285377,7ecef8194babfec876ca720714327841
112373,13087,-22.85275770752771,-47.05510214136723,CAMPINAS,SP,285378,1127b7f2594683f2510f1c2c834a486b
112655,13015,-22.90124134639356,-47.05512845102415,CAMPINAS,SP,285381,bc302730ea8cf49b5c74f579febb5bbf
112913,13085,-22.792785003606685,-47.08550995989381,CAMPINAS,SP,285386,fe87f472055fbcf1d7e691c00b1560dc
113055,13064,-22.89149811512646,-47.14575284988991,CAMPINAS,SP,285394,781a66c0d89e30814d49fe8b5e14cd07
113115,13040,-22.926904742714527,-47.067241683593984,CAMPINAS,SP,285396,3d01d1c414c44b5943a09619ff3853cb
113622,13030,-22.92991227115403,-47.07189552530681,CAMPINAS,SP,285400,782f78b632a43875dd5b53e3e49c9564
113817,13088,-22.8475181626464,-47.03552279669915,CAMPINAS,SP,285401,718539d38d07dd351c76db862760e2e2
113899,13097,-22.8469524096601,-47.02743444240869,CAMPINAS,SP,285403,751e274377499a8503fd6243ad9c56f6
113934,13043,-22.933200411915568,-47.04106490766075,CAMPINAS,SP,285407,6061155addc1e54b4cfb51c1c2a32ad8
114066,13082,-22.829166690333924,-47.09886947241718,CAMPINAS,SP,285411,391bbd13b6452244774beff1824006ed
114137,13084,-22.81905949374732,-47.09337872045235,CAMPINAS,SP,285415,606ce7768feac12c5e8bd58db8b08f0f
114244,13060,-22.943830511384977,-47.11233196480047,CAMPINAS,SP,285428,8e2b3afb420011ef0c88c9d5f11ea526
114722,13056,-22.98722237101393,-47.151072819246686,CAMPINAS,SP,285430,8d46553a36e68f95350a200c12f8f2e2
114879,13033,-22.908292093622787,-47.09417761615002,CAMPINAS,SP,285443,27a56ff04b34c2ba34ce6ba4d3b9d616
115059,13090,-22.88857483236194,-47.04416083236194,CAMPINAS,SP,285476,252e76235acb79183cfca6e34f13337d
115191,13076,-22.88255076242137,-47.04691965736627,CAMPINAS,SP,285495,5a8e7d5003a1f221f9e1d6e411de7c23
115280,13086,-22.838587916757028,-47.05613833995561,CAMPINAS,SP,285515,7c462184585ae80bd6e5774c62ce50f2
115314,13042,-22.931095563908823,-47.05470585586861,CAMPINAS,SP,285710,6524b847b982cd56bb5d4b02b776ee42
115409,13160,-22.559120480675748,-47.16516839542564,ARTUR NOGUEIRA,SP,290371,f19516b9ff26bfeb091b30108db4ddbd
116429,13186,-22.887514996879027,-47.19573904628551,HORTOLANDIA,SP,290373,c70c1b0d8ca86052f45a432a38b73958
116689,13178,-22.800362898695823,-47.21833340077328,SUMARE,SP,290377,8c0de775f52fe41590b376a3b7c50f68
116875,13150,-22.630409321010436,-47.20184824565054,COSMOPOLIS,SP,290383,04aa0a1c5ce6b222003403a3e11c3cc0
117170,13185,-22.904356478404523,-47.1755015158131,HORTOLANDIA,SP,290387,b76f4d90e85657a240495c876313adc5
117450,13105,-22.89082402420255,-46.9816531677612,CAMPINAS,SP,290390,b0b346d3a89f5eb4c2968af3f083cd43
117519,13140,-22.76161176963473,-47.15147246350049,PAULINIA,SP,290391,457fe919b032a3f7dadba6fb92cf7855
118213,13170,-22.828654864562257,-47.267296160568925,SUMARE,SP,290393,fa1c13f2614d7b5c4749cbc52fecda94
118505,13145,-22.73306060560335,-47.17829082930352,PAULINIA,SP,290404,c990d6cf976a5718aaedc539f383ab88
118919,13180,-22.81344361844933,-47.17188935591158,SUMARE,SP,290406,f9f68daa2af419d38f745478bcb3da1a
